"observationDay","team","county","practiceFacilityCounty","stadiumCounty","positives","population"
2020-08-20,"TEN","Wilson",FALSE,FALSE,18,144657
2020-08-21,"TEN","Wilson",FALSE,FALSE,23,144657
2020-08-22,"TEN","Wilson",FALSE,FALSE,23,144657
2020-08-23,"TEN","Wilson",FALSE,FALSE,32,144657
2020-08-24,"TEN","Wilson",FALSE,FALSE,5,144657
2020-08-25,"TEN","Wilson",FALSE,FALSE,8,144657
2020-08-26,"TEN","Wilson",FALSE,FALSE,40,144657
2020-08-27,"TEN","Wilson",FALSE,FALSE,27,144657
2020-08-28,"TEN","Wilson",FALSE,FALSE,25,144657
2020-08-29,"TEN","Wilson",FALSE,FALSE,27,144657
2020-08-30,"TEN","Wilson",FALSE,FALSE,20,144657
2020-08-31,"TEN","Wilson",FALSE,FALSE,17,144657
2020-09-01,"TEN","Wilson",FALSE,FALSE,42,144657
2020-09-02,"TEN","Wilson",FALSE,FALSE,30,144657
2020-09-03,"TEN","Wilson",FALSE,FALSE,43,144657
2020-09-04,"TEN","Wilson",FALSE,FALSE,11,144657
2020-09-05,"TEN","Wilson",FALSE,FALSE,39,144657
2020-09-06,"TEN","Wilson",FALSE,FALSE,29,144657
2020-09-07,"TEN","Wilson",FALSE,FALSE,21,144657
2020-09-08,"TEN","Wilson",FALSE,FALSE,16,144657
2020-09-09,"TEN","Wilson",FALSE,FALSE,15,144657
2020-09-10,"TEN","Wilson",FALSE,FALSE,33,144657
2020-09-11,"TEN","Wilson",FALSE,FALSE,36,144657
2020-09-12,"TEN","Wilson",FALSE,FALSE,19,144657
2020-09-13,"TEN","Wilson",FALSE,FALSE,11,144657
2020-09-14,"TEN","Wilson",FALSE,FALSE,37,144657
2020-09-15,"TEN","Wilson",FALSE,FALSE,13,144657
2020-09-16,"TEN","Wilson",FALSE,FALSE,23,144657
2020-09-17,"TEN","Wilson",FALSE,FALSE,13,144657
2020-09-18,"TEN","Wilson",FALSE,FALSE,49,144657
2020-09-19,"TEN","Wilson",FALSE,FALSE,10,144657
2020-09-20,"TEN","Wilson",FALSE,FALSE,40,144657
2020-09-21,"TEN","Wilson",FALSE,FALSE,15,144657
2020-09-22,"TEN","Wilson",FALSE,FALSE,11,144657
2020-09-23,"TEN","Wilson",FALSE,FALSE,28,144657
2020-09-24,"TEN","Wilson",FALSE,FALSE,6,144657
2020-09-25,"TEN","Wilson",FALSE,FALSE,35,144657
2020-09-26,"TEN","Wilson",FALSE,FALSE,23,144657
2020-09-27,"TEN","Wilson",FALSE,FALSE,43,144657
2020-09-28,"TEN","Wilson",FALSE,FALSE,19,144657
2020-09-29,"TEN","Wilson",FALSE,FALSE,24,144657
2020-09-30,"TEN","Wilson",FALSE,FALSE,43,144657
2020-10-01,"TEN","Wilson",FALSE,FALSE,31,144657
2020-10-02,"TEN","Wilson",FALSE,FALSE,17,144657
2020-10-03,"TEN","Wilson",FALSE,FALSE,22,144657
2020-10-04,"TEN","Wilson",FALSE,FALSE,42,144657
2020-10-05,"TEN","Wilson",FALSE,FALSE,71,144657
2020-10-06,"TEN","Wilson",FALSE,FALSE,39,144657
2020-10-07,"TEN","Wilson",FALSE,FALSE,36,144657
2020-10-08,"TEN","Wilson",FALSE,FALSE,45,144657
2020-10-09,"TEN","Wilson",FALSE,FALSE,23,144657
2020-10-10,"TEN","Wilson",FALSE,FALSE,40,144657
2020-10-11,"TEN","Wilson",FALSE,FALSE,40,144657
2020-10-12,"TEN","Wilson",FALSE,FALSE,63,144657
2020-10-13,"TEN","Wilson",FALSE,FALSE,44,144657
2020-10-14,"TEN","Wilson",FALSE,FALSE,37,144657
2020-10-15,"TEN","Wilson",FALSE,FALSE,21,144657
2020-10-16,"TEN","Wilson",FALSE,FALSE,8,144657
2020-10-17,"TEN","Wilson",FALSE,FALSE,70,144657
2020-10-18,"TEN","Wilson",FALSE,FALSE,64,144657
2020-10-19,"TEN","Wilson",FALSE,FALSE,84,144657
2020-10-20,"TEN","Wilson",FALSE,FALSE,29,144657
2020-10-21,"TEN","Wilson",FALSE,FALSE,24,144657
2020-10-22,"TEN","Wilson",FALSE,FALSE,59,144657
2020-10-23,"TEN","Wilson",FALSE,FALSE,63,144657
2020-10-24,"TEN","Wilson",FALSE,FALSE,52,144657
2020-10-25,"TEN","Wilson",FALSE,FALSE,61,144657
2020-10-26,"TEN","Wilson",FALSE,FALSE,41,144657
2020-10-27,"TEN","Wilson",FALSE,FALSE,54,144657
2020-10-28,"TEN","Wilson",FALSE,FALSE,62,144657
2020-10-29,"TEN","Wilson",FALSE,FALSE,73,144657
2020-10-30,"TEN","Wilson",FALSE,FALSE,30,144657
2020-10-31,"TEN","Wilson",FALSE,FALSE,9,144657
2020-11-01,"TEN","Wilson",FALSE,FALSE,40,144657
2020-11-02,"TEN","Wilson",FALSE,FALSE,66,144657
2020-11-03,"TEN","Wilson",FALSE,FALSE,49,144657
2020-11-04,"TEN","Wilson",FALSE,FALSE,52,144657
2020-11-05,"TEN","Wilson",FALSE,FALSE,48,144657
2020-11-06,"TEN","Wilson",FALSE,FALSE,23,144657
2020-11-07,"TEN","Wilson",FALSE,FALSE,137,144657
2020-11-08,"TEN","Wilson",FALSE,FALSE,97,144657
2020-11-09,"TEN","Wilson",FALSE,FALSE,136,144657
2020-11-10,"TEN","Wilson",FALSE,FALSE,57,144657
2020-11-11,"TEN","Wilson",FALSE,FALSE,87,144657
2020-11-12,"TEN","Wilson",FALSE,FALSE,81,144657
2020-11-13,"TEN","Wilson",FALSE,FALSE,74,144657
2020-11-14,"TEN","Wilson",FALSE,FALSE,151,144657
2020-11-15,"TEN","Wilson",FALSE,FALSE,111,144657
2020-11-16,"TEN","Wilson",FALSE,FALSE,176,144657
2020-11-17,"TEN","Wilson",FALSE,FALSE,33,144657
2020-11-18,"TEN","Wilson",FALSE,FALSE,99,144657
2020-11-19,"TEN","Wilson",FALSE,FALSE,105,144657
2020-11-20,"TEN","Wilson",FALSE,FALSE,100,144657
2020-11-21,"TEN","Wilson",FALSE,FALSE,113,144657
2020-11-22,"TEN","Wilson",FALSE,FALSE,130,144657
2020-11-23,"TEN","Wilson",FALSE,FALSE,131,144657
2020-11-24,"TEN","Wilson",FALSE,FALSE,0,144657
2020-11-25,"TEN","Wilson",FALSE,FALSE,34,144657
2020-11-26,"TEN","Wilson",FALSE,FALSE,116,144657
2020-11-27,"TEN","Wilson",FALSE,FALSE,116,144657
2020-11-28,"TEN","Wilson",FALSE,FALSE,165,144657
2020-11-29,"TEN","Wilson",FALSE,FALSE,45,144657
2020-11-30,"TEN","Wilson",FALSE,FALSE,253,144657
2020-12-01,"TEN","Wilson",FALSE,FALSE,104,144657
2020-12-02,"TEN","Wilson",FALSE,FALSE,60,144657
2020-12-03,"TEN","Wilson",FALSE,FALSE,73,144657
2020-12-04,"TEN","Wilson",FALSE,FALSE,111,144657
2020-12-05,"TEN","Wilson",FALSE,FALSE,110,144657
2020-12-06,"TEN","Wilson",FALSE,FALSE,82,144657
2020-12-07,"TEN","Wilson",FALSE,FALSE,232,144657
2020-12-08,"TEN","Wilson",FALSE,FALSE,121,144657
2020-12-09,"TEN","Wilson",FALSE,FALSE,198,144657
2020-12-10,"TEN","Wilson",FALSE,FALSE,96,144657
2020-12-11,"TEN","Wilson",FALSE,FALSE,190,144657
2020-12-12,"TEN","Wilson",FALSE,FALSE,127,144657
2020-12-13,"TEN","Wilson",FALSE,FALSE,229,144657
2020-12-14,"TEN","Wilson",FALSE,FALSE,260,144657
2020-12-15,"TEN","Wilson",FALSE,FALSE,157,144657
2020-12-16,"TEN","Wilson",FALSE,FALSE,275,144657
2020-12-17,"TEN","Wilson",FALSE,FALSE,193,144657
2020-12-18,"TEN","Wilson",FALSE,FALSE,200,144657
2020-12-19,"TEN","Wilson",FALSE,FALSE,173,144657
2020-12-20,"TEN","Wilson",FALSE,FALSE,219,144657
2020-12-21,"TEN","Wilson",FALSE,FALSE,240,144657
2020-12-22,"TEN","Wilson",FALSE,FALSE,110,144657
2020-12-23,"TEN","Wilson",FALSE,FALSE,156,144657
2020-12-24,"TEN","Wilson",FALSE,FALSE,100,144657
2020-12-25,"TEN","Wilson",FALSE,FALSE,219,144657
2020-12-26,"TEN","Wilson",FALSE,FALSE,108,144657
2020-12-27,"TEN","Wilson",FALSE,FALSE,43,144657
2020-12-28,"TEN","Wilson",FALSE,FALSE,73,144657
2020-12-29,"TEN","Wilson",FALSE,FALSE,140,144657
2020-12-30,"TEN","Wilson",FALSE,FALSE,147,144657
2020-12-31,"TEN","Wilson",FALSE,FALSE,151,144657
2021-01-01,"TEN","Wilson",FALSE,FALSE,0,144657
2021-01-02,"TEN","Wilson",FALSE,FALSE,352,144657
2021-01-03,"TEN","Wilson",FALSE,FALSE,85,144657
2021-01-04,"TEN","Wilson",FALSE,FALSE,98,144657
2021-01-05,"TEN","Wilson",FALSE,FALSE,107,144657
2021-01-06,"TEN","Wilson",FALSE,FALSE,165,144657
2021-01-07,"TEN","Wilson",FALSE,FALSE,187,144657
2021-01-08,"TEN","Wilson",FALSE,FALSE,99,144657
2021-01-09,"TEN","Wilson",FALSE,FALSE,105,144657
2021-01-10,"TEN","Wilson",FALSE,FALSE,145,144657
2021-01-11,"TEN","Wilson",FALSE,FALSE,84,144657
2021-01-12,"TEN","Wilson",FALSE,FALSE,77,144657
2021-01-13,"TEN","Wilson",FALSE,FALSE,68,144657
2021-01-14,"TEN","Wilson",FALSE,FALSE,123,144657
2021-01-15,"TEN","Wilson",FALSE,FALSE,71,144657
2021-01-16,"TEN","Wilson",FALSE,FALSE,85,144657
2021-01-17,"TEN","Wilson",FALSE,FALSE,78,144657
2021-01-18,"TEN","Wilson",FALSE,FALSE,44,144657
2021-01-19,"TEN","Wilson",FALSE,FALSE,62,144657
2021-01-20,"TEN","Wilson",FALSE,FALSE,111,144657
2021-01-21,"TEN","Wilson",FALSE,FALSE,52,144657
2021-01-22,"TEN","Wilson",FALSE,FALSE,54,144657
2021-01-23,"TEN","Wilson",FALSE,FALSE,69,144657
2021-01-24,"TEN","Wilson",FALSE,FALSE,49,144657
2021-01-25,"TEN","Wilson",FALSE,FALSE,32,144657
2021-01-26,"TEN","Wilson",FALSE,FALSE,29,144657
2021-01-27,"TEN","Wilson",FALSE,FALSE,77,144657
2021-01-28,"TEN","Wilson",FALSE,FALSE,62,144657
2021-01-29,"TEN","Wilson",FALSE,FALSE,77,144657
2021-01-30,"TEN","Wilson",FALSE,FALSE,30,144657
2021-01-31,"TEN","Wilson",FALSE,FALSE,70,144657
2021-02-01,"TEN","Wilson",FALSE,FALSE,43,144657
2021-02-02,"TEN","Wilson",FALSE,FALSE,48,144657
2020-03-11,"WAS","Arlington",FALSE,FALSE,2,236842
2020-03-12,"WAS","Arlington",FALSE,FALSE,0,236842
2020-03-13,"WAS","Arlington",FALSE,FALSE,3,236842
2020-03-14,"WAS","Arlington",FALSE,FALSE,2,236842
2020-03-15,"WAS","Arlington",FALSE,FALSE,1,236842
2020-03-16,"WAS","Arlington",FALSE,FALSE,1,236842
2020-03-17,"WAS","Arlington",FALSE,FALSE,4,236842
2020-03-18,"WAS","Arlington",FALSE,FALSE,1,236842
2020-03-19,"WAS","Arlington",FALSE,FALSE,3,236842
2020-03-20,"WAS","Arlington",FALSE,FALSE,0,236842
2020-03-21,"WAS","Arlington",FALSE,FALSE,5,236842
2020-03-22,"WAS","Arlington",FALSE,FALSE,4,236842
2020-03-23,"WAS","Arlington",FALSE,FALSE,8,236842
2020-03-24,"WAS","Arlington",FALSE,FALSE,2,236842
2020-03-25,"WAS","Arlington",FALSE,FALSE,10,236842
2020-03-26,"WAS","Arlington",FALSE,FALSE,17,236842
2020-03-27,"WAS","Arlington",FALSE,FALSE,0,236842
2020-03-28,"WAS","Arlington",FALSE,FALSE,12,236842
2020-03-29,"WAS","Arlington",FALSE,FALSE,9,236842
2020-03-30,"WAS","Arlington",FALSE,FALSE,2,236842
2020-03-31,"WAS","Arlington",FALSE,FALSE,18,236842
2020-04-01,"WAS","Arlington",FALSE,FALSE,15,236842
2020-04-02,"WAS","Arlington",FALSE,FALSE,9,236842
2020-04-03,"WAS","Arlington",FALSE,FALSE,7,236842
2020-04-04,"WAS","Arlington",FALSE,FALSE,15,236842
2020-04-05,"WAS","Arlington",FALSE,FALSE,31,236842
2020-04-06,"WAS","Arlington",FALSE,FALSE,22,236842
2020-04-07,"WAS","Arlington",FALSE,FALSE,34,236842
2020-04-08,"WAS","Arlington",FALSE,FALSE,17,236842
2020-04-09,"WAS","Arlington",FALSE,FALSE,26,236842
2020-04-10,"WAS","Arlington",FALSE,FALSE,32,236842
2020-04-11,"WAS","Arlington",FALSE,FALSE,37,236842
2020-04-12,"WAS","Arlington",FALSE,FALSE,17,236842
2020-04-13,"WAS","Arlington",FALSE,FALSE,24,236842
2020-04-14,"WAS","Arlington",FALSE,FALSE,11,236842
2020-04-15,"WAS","Arlington",FALSE,FALSE,19,236842
2020-04-16,"WAS","Arlington",FALSE,FALSE,33,236842
2020-04-17,"WAS","Arlington",FALSE,FALSE,32,236842
2020-04-18,"WAS","Arlington",FALSE,FALSE,35,236842
2020-04-19,"WAS","Arlington",FALSE,FALSE,55,236842
2020-04-20,"WAS","Arlington",FALSE,FALSE,18,236842
2020-04-21,"WAS","Arlington",FALSE,FALSE,32,236842
2020-04-22,"WAS","Arlington",FALSE,FALSE,38,236842
2020-04-23,"WAS","Arlington",FALSE,FALSE,23,236842
2020-04-24,"WAS","Arlington",FALSE,FALSE,36,236842
2020-04-25,"WAS","Arlington",FALSE,FALSE,42,236842
2020-04-26,"WAS","Arlington",FALSE,FALSE,26,236842
2020-04-27,"WAS","Arlington",FALSE,FALSE,46,236842
2020-04-28,"WAS","Arlington",FALSE,FALSE,29,236842
2020-04-29,"WAS","Arlington",FALSE,FALSE,47,236842
2020-04-30,"WAS","Arlington",FALSE,FALSE,55,236842
2020-05-01,"WAS","Arlington",FALSE,FALSE,37,236842
2020-05-02,"WAS","Arlington",FALSE,FALSE,40,236842
2020-05-03,"WAS","Arlington",FALSE,FALSE,62,236842
2020-05-04,"WAS","Arlington",FALSE,FALSE,33,236842
2020-05-05,"WAS","Arlington",FALSE,FALSE,30,236842
2020-05-06,"WAS","Arlington",FALSE,FALSE,0,236842
2020-05-07,"WAS","Arlington",FALSE,FALSE,79,236842
2020-05-08,"WAS","Arlington",FALSE,FALSE,33,236842
2020-05-09,"WAS","Arlington",FALSE,FALSE,51,236842
2020-05-10,"WAS","Arlington",FALSE,FALSE,36,236842
2020-05-11,"WAS","Arlington",FALSE,FALSE,31,236842
2020-05-12,"WAS","Arlington",FALSE,FALSE,17,236842
2020-05-13,"WAS","Arlington",FALSE,FALSE,44,236842
2020-05-14,"WAS","Arlington",FALSE,FALSE,39,236842
2020-05-15,"WAS","Arlington",FALSE,FALSE,35,236842
2020-05-16,"WAS","Arlington",FALSE,FALSE,26,236842
2020-05-17,"WAS","Arlington",FALSE,FALSE,30,236842
2020-05-18,"WAS","Arlington",FALSE,FALSE,48,236842
2020-05-19,"WAS","Arlington",FALSE,FALSE,50,236842
2020-05-20,"WAS","Arlington",FALSE,FALSE,40,236842
2020-05-21,"WAS","Arlington",FALSE,FALSE,35,236842
2020-05-22,"WAS","Arlington",FALSE,FALSE,32,236842
2020-05-23,"WAS","Arlington",FALSE,FALSE,9,236842
2020-05-24,"WAS","Arlington",FALSE,FALSE,69,236842
2020-05-25,"WAS","Arlington",FALSE,FALSE,24,236842
2020-05-26,"WAS","Arlington",FALSE,FALSE,38,236842
2020-05-27,"WAS","Arlington",FALSE,FALSE,53,236842
2020-05-28,"WAS","Arlington",FALSE,FALSE,51,236842
2020-05-29,"WAS","Arlington",FALSE,FALSE,50,236842
2020-05-30,"WAS","Arlington",FALSE,FALSE,18,236842
2020-05-31,"WAS","Arlington",FALSE,FALSE,9,236842
2020-06-01,"WAS","Arlington",FALSE,FALSE,7,236842
2020-06-02,"WAS","Arlington",FALSE,FALSE,10,236842
2020-06-03,"WAS","Arlington",FALSE,FALSE,9,236842
2020-06-04,"WAS","Arlington",FALSE,FALSE,8,236842
2020-06-05,"WAS","Arlington",FALSE,FALSE,23,236842
2020-06-06,"WAS","Arlington",FALSE,FALSE,22,236842
2020-06-07,"WAS","Arlington",FALSE,FALSE,30,236842
2020-06-08,"WAS","Arlington",FALSE,FALSE,31,236842
2020-06-09,"WAS","Arlington",FALSE,FALSE,9,236842
2020-06-10,"WAS","Arlington",FALSE,FALSE,15,236842
2020-06-11,"WAS","Arlington",FALSE,FALSE,19,236842
2020-06-12,"WAS","Arlington",FALSE,FALSE,8,236842
2020-06-13,"WAS","Arlington",FALSE,FALSE,14,236842
2020-06-14,"WAS","Arlington",FALSE,FALSE,17,236842
2020-06-15,"WAS","Arlington",FALSE,FALSE,8,236842
2020-06-16,"WAS","Arlington",FALSE,FALSE,17,236842
2020-06-17,"WAS","Arlington",FALSE,FALSE,9,236842
2020-06-18,"WAS","Arlington",FALSE,FALSE,10,236842
2020-06-19,"WAS","Arlington",FALSE,FALSE,14,236842
2020-06-20,"WAS","Arlington",FALSE,FALSE,9,236842
2020-06-21,"WAS","Arlington",FALSE,FALSE,13,236842
2020-06-22,"WAS","Arlington",FALSE,FALSE,6,236842
2020-06-23,"WAS","Arlington",FALSE,FALSE,7,236842
2020-06-24,"WAS","Arlington",FALSE,FALSE,7,236842
2020-06-25,"WAS","Arlington",FALSE,FALSE,7,236842
2020-06-26,"WAS","Arlington",FALSE,FALSE,4,236842
2020-06-27,"WAS","Arlington",FALSE,FALSE,5,236842
2020-06-28,"WAS","Arlington",FALSE,FALSE,10,236842
2020-06-29,"WAS","Arlington",FALSE,FALSE,2,236842
2020-06-30,"WAS","Arlington",FALSE,FALSE,13,236842
2020-07-01,"WAS","Arlington",FALSE,FALSE,5,236842
2020-07-02,"WAS","Arlington",FALSE,FALSE,12,236842
2020-07-03,"WAS","Arlington",FALSE,FALSE,4,236842
2020-07-04,"WAS","Arlington",FALSE,FALSE,19,236842
2020-07-05,"WAS","Arlington",FALSE,FALSE,14,236842
2020-07-06,"WAS","Arlington",FALSE,FALSE,0,236842
2020-07-07,"WAS","Arlington",FALSE,FALSE,17,236842
2020-07-08,"WAS","Arlington",FALSE,FALSE,8,236842
2020-07-09,"WAS","Arlington",FALSE,FALSE,9,236842
2020-07-10,"WAS","Arlington",FALSE,FALSE,15,236842
2020-07-11,"WAS","Arlington",FALSE,FALSE,15,236842
2020-07-12,"WAS","Arlington",FALSE,FALSE,18,236842
2020-07-13,"WAS","Arlington",FALSE,FALSE,11,236842
2020-07-14,"WAS","Arlington",FALSE,FALSE,34,236842
2020-07-15,"WAS","Arlington",FALSE,FALSE,17,236842
2020-07-16,"WAS","Arlington",FALSE,FALSE,14,236842
2020-07-17,"WAS","Arlington",FALSE,FALSE,13,236842
2020-07-18,"WAS","Arlington",FALSE,FALSE,22,236842
2020-07-19,"WAS","Arlington",FALSE,FALSE,7,236842
2020-07-20,"WAS","Arlington",FALSE,FALSE,4,236842
2020-07-21,"WAS","Arlington",FALSE,FALSE,13,236842
2020-07-22,"WAS","Arlington",FALSE,FALSE,13,236842
2020-07-23,"WAS","Arlington",FALSE,FALSE,13,236842
2020-07-24,"WAS","Arlington",FALSE,FALSE,7,236842
2020-07-25,"WAS","Arlington",FALSE,FALSE,18,236842
2020-07-26,"WAS","Arlington",FALSE,FALSE,6,236842
2020-07-27,"WAS","Arlington",FALSE,FALSE,16,236842
2020-07-28,"WAS","Arlington",FALSE,FALSE,20,236842
2020-07-29,"WAS","Arlington",FALSE,FALSE,14,236842
2020-07-30,"WAS","Arlington",FALSE,FALSE,17,236842
2020-07-31,"WAS","Arlington",FALSE,FALSE,23,236842
2020-08-01,"WAS","Arlington",FALSE,FALSE,9,236842
2020-08-02,"WAS","Arlington",FALSE,FALSE,19,236842
2020-08-03,"WAS","Arlington",FALSE,FALSE,20,236842
2020-08-04,"WAS","Arlington",FALSE,FALSE,28,236842
2020-08-05,"WAS","Arlington",FALSE,FALSE,24,236842
2020-08-06,"WAS","Arlington",FALSE,FALSE,16,236842
2020-08-07,"WAS","Arlington",FALSE,FALSE,24,236842
2020-08-08,"WAS","Arlington",FALSE,FALSE,25,236842
2020-08-09,"WAS","Arlington",FALSE,FALSE,15,236842
2020-08-10,"WAS","Arlington",FALSE,FALSE,14,236842
2020-08-11,"WAS","Arlington",FALSE,FALSE,14,236842
2020-08-12,"WAS","Arlington",FALSE,FALSE,13,236842
2020-08-13,"WAS","Arlington",FALSE,FALSE,16,236842
2020-08-14,"WAS","Arlington",FALSE,FALSE,42,236842
2020-08-15,"WAS","Arlington",FALSE,FALSE,20,236842
2020-08-16,"WAS","Arlington",FALSE,FALSE,33,236842
2020-08-17,"WAS","Arlington",FALSE,FALSE,17,236842
2020-08-18,"WAS","Arlington",FALSE,FALSE,18,236842
2020-08-19,"WAS","Arlington",FALSE,FALSE,29,236842
2020-08-20,"WAS","Arlington",FALSE,FALSE,17,236842
2020-08-21,"WAS","Arlington",FALSE,FALSE,24,236842
2020-08-22,"WAS","Arlington",FALSE,FALSE,23,236842
2020-08-23,"WAS","Arlington",FALSE,FALSE,26,236842
2020-08-24,"WAS","Arlington",FALSE,FALSE,17,236842
2020-08-25,"WAS","Arlington",FALSE,FALSE,15,236842
2020-08-26,"WAS","Arlington",FALSE,FALSE,20,236842
2020-08-27,"WAS","Arlington",FALSE,FALSE,22,236842
2020-08-28,"WAS","Arlington",FALSE,FALSE,35,236842
2020-08-29,"WAS","Arlington",FALSE,FALSE,21,236842
2020-08-30,"WAS","Arlington",FALSE,FALSE,27,236842
2020-08-31,"WAS","Arlington",FALSE,FALSE,15,236842
2020-09-01,"WAS","Arlington",FALSE,FALSE,5,236842
2020-09-02,"WAS","Arlington",FALSE,FALSE,9,236842
2020-09-03,"WAS","Arlington",FALSE,FALSE,18,236842
2020-09-04,"WAS","Arlington",FALSE,FALSE,18,236842
2020-09-05,"WAS","Arlington",FALSE,FALSE,15,236842
2020-09-06,"WAS","Arlington",FALSE,FALSE,12,236842
2020-09-07,"WAS","Arlington",FALSE,FALSE,8,236842
2020-09-08,"WAS","Arlington",FALSE,FALSE,16,236842
2020-09-09,"WAS","Arlington",FALSE,FALSE,23,236842
2020-09-10,"WAS","Arlington",FALSE,FALSE,8,236842
2020-09-11,"WAS","Arlington",FALSE,FALSE,13,236842
2020-09-12,"WAS","Arlington",FALSE,FALSE,10,236842
2020-09-13,"WAS","Arlington",FALSE,FALSE,17,236842
2020-09-14,"WAS","Arlington",FALSE,FALSE,14,236842
2020-09-15,"WAS","Arlington",FALSE,FALSE,18,236842
2020-09-16,"WAS","Arlington",FALSE,FALSE,20,236842
2020-09-17,"WAS","Arlington",FALSE,FALSE,12,236842
2020-09-18,"WAS","Arlington",FALSE,FALSE,28,236842
2020-09-19,"WAS","Arlington",FALSE,FALSE,16,236842
2020-09-20,"WAS","Arlington",FALSE,FALSE,5,236842
2020-09-21,"WAS","Arlington",FALSE,FALSE,11,236842
2020-09-22,"WAS","Arlington",FALSE,FALSE,4,236842
2020-09-23,"WAS","Arlington",FALSE,FALSE,22,236842
2020-09-24,"WAS","Arlington",FALSE,FALSE,12,236842
2020-09-25,"WAS","Arlington",FALSE,FALSE,20,236842
2020-09-26,"WAS","Arlington",FALSE,FALSE,26,236842
2020-09-27,"WAS","Arlington",FALSE,FALSE,16,236842
2020-09-28,"WAS","Arlington",FALSE,FALSE,12,236842
2020-09-29,"WAS","Arlington",FALSE,FALSE,22,236842
2020-09-30,"WAS","Arlington",FALSE,FALSE,10,236842
2020-10-01,"WAS","Arlington",FALSE,FALSE,2,236842
2020-10-02,"WAS","Arlington",FALSE,FALSE,12,236842
2020-10-03,"WAS","Arlington",FALSE,FALSE,17,236842
2020-10-04,"WAS","Arlington",FALSE,FALSE,19,236842
2020-10-05,"WAS","Arlington",FALSE,FALSE,12,236842
2020-10-06,"WAS","Arlington",FALSE,FALSE,11,236842
2020-10-07,"WAS","Arlington",FALSE,FALSE,15,236842
2020-10-08,"WAS","Arlington",FALSE,FALSE,49,236842
2020-10-09,"WAS","Arlington",FALSE,FALSE,16,236842
2020-10-10,"WAS","Arlington",FALSE,FALSE,22,236842
2020-10-11,"WAS","Arlington",FALSE,FALSE,17,236842
2020-10-12,"WAS","Arlington",FALSE,FALSE,22,236842
2020-10-13,"WAS","Arlington",FALSE,FALSE,19,236842
2020-10-14,"WAS","Arlington",FALSE,FALSE,22,236842
2020-10-15,"WAS","Arlington",FALSE,FALSE,28,236842
2020-10-16,"WAS","Arlington",FALSE,FALSE,40,236842
2020-10-17,"WAS","Arlington",FALSE,FALSE,27,236842
2020-10-18,"WAS","Arlington",FALSE,FALSE,27,236842
2020-10-19,"WAS","Arlington",FALSE,FALSE,12,236842
2020-10-20,"WAS","Arlington",FALSE,FALSE,15,236842
2020-10-21,"WAS","Arlington",FALSE,FALSE,38,236842
2020-10-22,"WAS","Arlington",FALSE,FALSE,20,236842
2020-10-23,"WAS","Arlington",FALSE,FALSE,31,236842
2020-10-24,"WAS","Arlington",FALSE,FALSE,20,236842
2020-10-25,"WAS","Arlington",FALSE,FALSE,29,236842
2020-10-26,"WAS","Arlington",FALSE,FALSE,25,236842
2020-10-27,"WAS","Arlington",FALSE,FALSE,24,236842
2020-10-28,"WAS","Arlington",FALSE,FALSE,44,236842
2020-10-29,"WAS","Arlington",FALSE,FALSE,17,236842
2020-10-30,"WAS","Arlington",FALSE,FALSE,39,236842
2020-10-31,"WAS","Arlington",FALSE,FALSE,28,236842
2020-11-01,"WAS","Arlington",FALSE,FALSE,50,236842
2020-11-02,"WAS","Arlington",FALSE,FALSE,14,236842
2020-11-03,"WAS","Arlington",FALSE,FALSE,35,236842
2020-11-04,"WAS","Arlington",FALSE,FALSE,41,236842
2020-11-05,"WAS","Arlington",FALSE,FALSE,18,236842
2020-11-06,"WAS","Arlington",FALSE,FALSE,47,236842
2020-11-07,"WAS","Arlington",FALSE,FALSE,51,236842
2020-11-08,"WAS","Arlington",FALSE,FALSE,66,236842
2020-11-09,"WAS","Arlington",FALSE,FALSE,24,236842
2020-11-10,"WAS","Arlington",FALSE,FALSE,33,236842
2020-11-11,"WAS","Arlington",FALSE,FALSE,37,236842
2020-11-12,"WAS","Arlington",FALSE,FALSE,28,236842
2020-11-13,"WAS","Arlington",FALSE,FALSE,33,236842
2020-11-14,"WAS","Arlington",FALSE,FALSE,50,236842
2020-11-15,"WAS","Arlington",FALSE,FALSE,57,236842
2020-11-16,"WAS","Arlington",FALSE,FALSE,82,236842
2020-11-17,"WAS","Arlington",FALSE,FALSE,74,236842
2020-11-18,"WAS","Arlington",FALSE,FALSE,58,236842
2020-11-19,"WAS","Arlington",FALSE,FALSE,32,236842
2020-11-20,"WAS","Arlington",FALSE,FALSE,59,236842
2020-11-21,"WAS","Arlington",FALSE,FALSE,70,236842
2020-11-22,"WAS","Arlington",FALSE,FALSE,85,236842
2020-11-23,"WAS","Arlington",FALSE,FALSE,98,236842
2020-11-24,"WAS","Arlington",FALSE,FALSE,49,236842
2020-11-25,"WAS","Arlington",FALSE,FALSE,89,236842
2020-11-26,"WAS","Arlington",FALSE,FALSE,54,236842
2020-11-27,"WAS","Arlington",FALSE,FALSE,69,236842
2020-11-28,"WAS","Arlington",FALSE,FALSE,86,236842
2020-11-29,"WAS","Arlington",FALSE,FALSE,57,236842
2020-11-30,"WAS","Arlington",FALSE,FALSE,39,236842
2020-12-01,"WAS","Arlington",FALSE,FALSE,35,236842
2020-12-02,"WAS","Arlington",FALSE,FALSE,83,236842
2020-12-03,"WAS","Arlington",FALSE,FALSE,55,236842
2020-12-04,"WAS","Arlington",FALSE,FALSE,63,236842
