"observationDay","team","testedToday"
"2020-08-21","LAC",TRUE
"2020-08-22","LAC",TRUE
"2020-08-23","LAC",TRUE
"2020-08-24","LAC",TRUE
"2020-08-25","LAC",TRUE
"2020-08-26","LAC",TRUE
"2020-08-27","LAC",TRUE
"2020-08-28","LAC",TRUE
"2020-08-29","LAC",TRUE
"2020-08-30","LAC",TRUE
"2020-08-31","LAC",TRUE
"2020-09-01","LAC",TRUE
"2020-09-02","LAC",TRUE
"2020-09-03","LAC",TRUE
"2020-09-04","LAC",TRUE
"2020-09-05","LAC",TRUE
"2020-09-06","LAC",TRUE
"2020-09-07","LAC",TRUE
"2020-09-08","LAC",TRUE
"2020-09-09","LAC",TRUE
"2020-09-10","LAC",TRUE
"2020-09-11","LAC",TRUE
"2020-09-12","LAC",TRUE
"2020-09-13","LAC",FALSE
"2020-09-14","LAC",TRUE
"2020-09-15","LAC",TRUE
"2020-09-16","LAC",TRUE
"2020-09-17","LAC",TRUE
"2020-09-18","LAC",TRUE
"2020-09-19","LAC",TRUE
"2020-09-20","LAC",FALSE
"2020-09-21","LAC",TRUE
"2020-09-22","LAC",TRUE
"2020-09-23","LAC",TRUE
"2020-09-24","LAC",TRUE
"2020-09-25","LAC",TRUE
"2020-09-26","LAC",TRUE
"2020-09-27","LAC",FALSE
"2020-09-28","LAC",TRUE
"2020-09-29","LAC",TRUE
"2020-09-30","LAC",TRUE
"2020-10-01","LAC",TRUE
"2020-10-02","LAC",TRUE
"2020-10-03","LAC",TRUE
"2020-10-04","LAC",FALSE
"2020-10-05","LAC",TRUE
"2020-10-06","LAC",TRUE
"2020-10-07","LAC",TRUE
"2020-10-08","LAC",TRUE
"2020-10-09","LAC",TRUE
"2020-10-10","LAC",TRUE
"2020-10-11","LAC",TRUE
"2020-10-12","LAC",FALSE
"2020-10-13","LAC",TRUE
"2020-10-14","LAC",TRUE
"2020-10-15","LAC",TRUE
"2020-10-16","LAC",TRUE
"2020-10-17","LAC",TRUE
"2020-10-18","LAC",TRUE
"2020-10-19","LAC",TRUE
"2020-10-20","LAC",TRUE
"2020-10-21","LAC",TRUE
"2020-10-22","LAC",TRUE
"2020-10-23","LAC",TRUE
"2020-10-24","LAC",TRUE
"2020-10-25","LAC",TRUE
"2020-10-26","LAC",TRUE
"2020-10-27","LAC",TRUE
"2020-10-28","LAC",TRUE
"2020-10-29","LAC",TRUE
"2020-10-30","LAC",TRUE
"2020-10-31","LAC",TRUE
"2020-11-01","LAC",TRUE
"2020-11-02","LAC",TRUE
"2020-11-03","LAC",TRUE
"2020-11-04","LAC",TRUE
"2020-11-05","LAC",TRUE
"2020-11-06","LAC",TRUE
"2020-11-07","LAC",TRUE
"2020-11-08","LAC",TRUE
"2020-11-09","LAC",TRUE
"2020-11-10","LAC",TRUE
"2020-11-11","LAC",TRUE
"2020-11-12","LAC",TRUE
"2020-11-13","LAC",TRUE
"2020-11-14","LAC",TRUE
"2020-11-15","LAC",TRUE
"2020-11-16","LAC",TRUE
"2020-11-17","LAC",TRUE
"2020-11-18","LAC",TRUE
"2020-11-19","LAC",TRUE
"2020-11-20","LAC",TRUE
"2020-11-21","LAC",TRUE
"2020-11-22","LAC",TRUE
"2020-11-23","LAC",TRUE
"2020-11-24","LAC",TRUE
"2020-11-25","LAC",TRUE
"2020-11-26","LAC",TRUE
"2020-11-27","LAC",TRUE
"2020-11-28","LAC",TRUE
"2020-11-29","LAC",TRUE
"2020-11-30","LAC",TRUE
"2020-12-01","LAC",TRUE
"2020-12-02","LAC",TRUE
"2020-12-03","LAC",TRUE
"2020-12-04","LAC",TRUE
"2020-12-05","LAC",TRUE
"2020-12-06","LAC",TRUE
"2020-12-07","LAC",TRUE
"2020-12-08","LAC",TRUE
"2020-12-09","LAC",TRUE
"2020-12-10","LAC",TRUE
"2020-12-11","LAC",TRUE
"2020-12-12","LAC",TRUE
"2020-12-13","LAC",TRUE
"2020-12-14","LAC",TRUE
"2020-12-15","LAC",TRUE
"2020-12-16","LAC",TRUE
"2020-12-17","LAC",TRUE
"2020-12-18","LAC",TRUE
"2020-12-19","LAC",TRUE
"2020-12-20","LAC",TRUE
"2020-12-21","LAC",TRUE
"2020-12-22","LAC",TRUE
"2020-12-23","LAC",TRUE
"2020-12-24","LAC",TRUE
"2020-12-25","LAC",TRUE
"2020-12-26","LAC",TRUE
"2020-12-27","LAC",TRUE
"2020-12-28","LAC",TRUE
"2020-12-29","LAC",TRUE
"2020-12-30","LAC",TRUE
"2020-12-31","LAC",TRUE
"2021-01-01","LAC",TRUE
"2021-01-02","LAC",TRUE
"2020-08-01","LAR",TRUE
"2020-08-02","LAR",TRUE
"2020-08-03","LAR",TRUE
"2020-08-04","LAR",TRUE
"2020-08-05","LAR",TRUE
"2020-08-06","LAR",TRUE
"2020-08-07","LAR",TRUE
"2020-08-08","LAR",TRUE
"2020-08-09","LAR",TRUE
"2020-08-10","LAR",TRUE
"2020-08-11","LAR",TRUE
"2020-08-12","LAR",TRUE
"2020-08-13","LAR",TRUE
"2020-08-14","LAR",TRUE
"2020-08-15","LAR",TRUE
"2020-08-16","LAR",TRUE
"2020-08-17","LAR",TRUE
"2020-08-18","LAR",TRUE
"2020-08-19","LAR",TRUE
"2020-08-20","LAR",TRUE
"2020-08-21","LAR",TRUE
"2020-08-22","LAR",TRUE
"2020-08-23","LAR",TRUE
"2020-08-24","LAR",TRUE
"2020-08-25","LAR",TRUE
"2020-08-26","LAR",TRUE
"2020-08-27","LAR",TRUE
"2020-08-28","LAR",TRUE
"2020-08-29","LAR",TRUE
"2020-08-30","LAR",TRUE
"2020-08-31","LAR",TRUE
"2020-09-01","LAR",TRUE
"2020-09-02","LAR",TRUE
"2020-09-03","LAR",TRUE
"2020-09-04","LAR",TRUE
"2020-09-05","LAR",TRUE
"2020-09-06","LAR",TRUE
"2020-09-07","LAR",TRUE
"2020-09-08","LAR",TRUE
"2020-09-09","LAR",TRUE
"2020-09-10","LAR",TRUE
"2020-09-11","LAR",TRUE
"2020-09-12","LAR",TRUE
"2020-09-13","LAR",FALSE
"2020-09-14","LAR",TRUE
"2020-09-15","LAR",TRUE
"2020-09-16","LAR",TRUE
"2020-09-17","LAR",TRUE
"2020-09-18","LAR",TRUE
"2020-09-19","LAR",TRUE
"2020-09-20","LAR",FALSE
"2020-09-21","LAR",TRUE
"2020-09-22","LAR",TRUE
"2020-09-23","LAR",TRUE
"2020-09-24","LAR",TRUE
"2020-09-25","LAR",TRUE
"2020-09-26","LAR",TRUE
"2020-09-27","LAR",FALSE
"2020-09-28","LAR",TRUE
"2020-09-29","LAR",TRUE
"2020-09-30","LAR",TRUE
"2020-10-01","LAR",TRUE
"2020-10-02","LAR",TRUE
"2020-10-03","LAR",TRUE
"2020-10-04","LAR",FALSE
"2020-10-05","LAR",TRUE
"2020-10-06","LAR",TRUE
"2020-10-07","LAR",TRUE
"2020-10-08","LAR",TRUE
"2020-10-09","LAR",TRUE
"2020-10-10","LAR",TRUE
"2020-10-11","LAR",FALSE
"2020-10-12","LAR",TRUE
"2020-10-13","LAR",TRUE
"2020-10-14","LAR",TRUE
"2020-10-15","LAR",TRUE
"2020-10-16","LAR",TRUE
"2020-10-17","LAR",TRUE
"2020-10-18","LAR",TRUE
"2020-10-19","LAR",TRUE
"2020-10-20","LAR",TRUE
"2020-10-21","LAR",TRUE
"2020-10-22","LAR",TRUE
"2020-10-23","LAR",TRUE
"2020-10-24","LAR",TRUE
"2020-10-25","LAR",TRUE
"2020-10-26","LAR",TRUE
"2020-10-27","LAR",TRUE
"2020-10-28","LAR",TRUE
"2020-10-29","LAR",TRUE
"2020-10-30","LAR",TRUE
"2020-10-31","LAR",TRUE
"2020-11-01","LAR",TRUE
"2020-11-02","LAR",TRUE
"2020-11-03","LAR",TRUE
"2020-11-04","LAR",TRUE
"2020-11-05","LAR",TRUE
"2020-11-06","LAR",TRUE
"2020-11-07","LAR",TRUE
"2020-11-08","LAR",TRUE
"2020-11-09","LAR",TRUE
"2020-11-10","LAR",TRUE
"2020-11-11","LAR",TRUE
"2020-11-12","LAR",TRUE
"2020-11-13","LAR",TRUE
"2020-11-14","LAR",TRUE
"2020-11-15","LAR",TRUE
"2020-11-16","LAR",TRUE
"2020-11-17","LAR",TRUE
"2020-11-18","LAR",TRUE
"2020-11-19","LAR",TRUE
"2020-11-20","LAR",TRUE
"2020-11-21","LAR",TRUE
"2020-11-22","LAR",TRUE
"2020-11-23","LAR",TRUE
"2020-11-24","LAR",TRUE
"2020-11-25","LAR",TRUE
"2020-11-26","LAR",TRUE
"2020-11-27","LAR",TRUE
"2020-11-28","LAR",TRUE
"2020-11-29","LAR",TRUE
"2020-11-30","LAR",TRUE
"2020-12-01","LAR",TRUE
"2020-12-02","LAR",TRUE
"2020-12-03","LAR",TRUE
"2020-12-04","LAR",TRUE
"2020-12-05","LAR",TRUE
"2020-12-06","LAR",TRUE
"2020-12-07","LAR",TRUE
"2020-12-08","LAR",TRUE
"2020-12-09","LAR",TRUE
"2020-12-10","LAR",TRUE
"2020-12-11","LAR",TRUE
"2020-12-12","LAR",TRUE
"2020-12-13","LAR",TRUE
"2020-12-14","LAR",TRUE
"2020-12-15","LAR",TRUE
"2020-12-16","LAR",TRUE
"2020-12-17","LAR",TRUE
"2020-12-18","LAR",TRUE
"2020-12-19","LAR",TRUE
"2020-12-20","LAR",TRUE
"2020-12-21","LAR",TRUE
"2020-12-22","LAR",TRUE
"2020-12-23","LAR",TRUE
"2020-12-24","LAR",TRUE
"2020-12-25","LAR",TRUE
"2020-12-26","LAR",TRUE
"2020-12-27","LAR",TRUE
"2020-12-28","LAR",TRUE
"2020-12-29","LAR",TRUE
"2020-12-30","LAR",TRUE
"2020-12-31","LAR",TRUE
"2021-01-01","LAR",TRUE
"2021-01-02","LAR",TRUE
"2020-08-01","LV",TRUE
"2020-08-02","LV",TRUE
"2020-08-03","LV",TRUE
"2020-08-04","LV",TRUE
"2020-08-05","LV",TRUE
"2020-08-06","LV",TRUE
"2020-08-07","LV",TRUE
"2020-08-08","LV",TRUE
"2020-08-09","LV",TRUE
"2020-08-10","LV",TRUE
"2020-08-11","LV",TRUE
"2020-08-12","LV",TRUE
"2020-08-13","LV",TRUE
"2020-08-14","LV",TRUE
"2020-08-15","LV",TRUE
"2020-08-16","LV",TRUE
"2020-08-17","LV",TRUE
"2020-08-18","LV",TRUE
"2020-08-19","LV",TRUE
"2020-08-20","LV",TRUE
"2020-08-21","LV",TRUE
"2020-08-22","LV",TRUE
"2020-08-23","LV",TRUE
"2020-08-24","LV",TRUE
"2020-08-25","LV",TRUE
"2020-08-26","LV",TRUE
"2020-08-27","LV",TRUE
"2020-08-28","LV",TRUE
"2020-08-29","LV",TRUE
"2020-08-30","LV",TRUE
"2020-08-31","LV",TRUE
"2020-09-01","LV",TRUE
"2020-09-02","LV",TRUE
"2020-09-03","LV",TRUE
"2020-09-04","LV",TRUE
"2020-09-05","LV",TRUE
"2020-09-06","LV",TRUE
"2020-09-07","LV",TRUE
"2020-09-08","LV",TRUE
"2020-09-09","LV",TRUE
"2020-09-10","LV",TRUE
"2020-09-11","LV",TRUE
"2020-09-12","LV",TRUE
"2020-09-13","LV",FALSE
"2020-09-14","LV",TRUE
"2020-09-15","LV",TRUE
"2020-09-16","LV",TRUE
"2020-09-17","LV",TRUE
"2020-09-18","LV",TRUE
"2020-09-19","LV",TRUE
"2020-09-20","LV",TRUE
"2020-09-21","LV",FALSE
"2020-09-22","LV",TRUE
"2020-09-23","LV",TRUE
"2020-09-24","LV",TRUE
"2020-09-25","LV",TRUE
"2020-09-26","LV",TRUE
"2020-09-27","LV",FALSE
"2020-09-28","LV",TRUE
"2020-09-29","LV",TRUE
"2020-09-30","LV",TRUE
"2020-10-01","LV",TRUE
"2020-10-02","LV",TRUE
"2020-10-03","LV",TRUE
"2020-10-04","LV",FALSE
"2020-10-05","LV",TRUE
"2020-10-06","LV",TRUE
"2020-10-07","LV",TRUE
"2020-10-08","LV",TRUE
"2020-10-09","LV",TRUE
"2020-10-10","LV",TRUE
"2020-10-11","LV",FALSE
"2020-10-12","LV",TRUE
"2020-10-13","LV",TRUE
"2020-10-14","LV",TRUE
"2020-10-15","LV",TRUE
"2020-10-16","LV",TRUE
"2020-10-17","LV",TRUE
"2020-10-18","LV",TRUE
"2020-10-19","LV",TRUE
"2020-10-20","LV",TRUE
"2020-10-21","LV",TRUE
"2020-10-22","LV",TRUE
"2020-10-23","LV",TRUE
"2020-10-24","LV",TRUE
"2020-10-25","LV",TRUE
"2020-10-26","LV",TRUE
"2020-10-27","LV",TRUE
"2020-10-28","LV",TRUE
"2020-10-29","LV",TRUE
"2020-10-30","LV",TRUE
"2020-10-31","LV",TRUE
"2020-11-01","LV",TRUE
"2020-11-02","LV",TRUE
"2020-11-03","LV",TRUE
"2020-11-04","LV",TRUE
"2020-11-05","LV",TRUE
"2020-11-06","LV",TRUE
"2020-11-07","LV",TRUE
"2020-11-08","LV",TRUE
"2020-11-09","LV",TRUE
"2020-11-10","LV",TRUE
"2020-11-11","LV",TRUE
"2020-11-12","LV",TRUE
"2020-11-13","LV",TRUE
"2020-11-14","LV",TRUE
"2020-11-15","LV",TRUE
"2020-11-16","LV",TRUE
"2020-11-17","LV",TRUE
"2020-11-18","LV",TRUE
"2020-11-19","LV",TRUE
"2020-11-20","LV",TRUE
"2020-11-21","LV",TRUE
"2020-11-22","LV",TRUE
"2020-11-23","LV",TRUE
"2020-11-24","LV",TRUE
"2020-11-25","LV",TRUE
"2020-11-26","LV",TRUE
"2020-11-27","LV",TRUE
"2020-11-28","LV",TRUE
"2020-11-29","LV",TRUE
"2020-11-30","LV",TRUE
"2020-12-01","LV",TRUE
"2020-12-02","LV",TRUE
"2020-12-03","LV",TRUE
"2020-12-04","LV",TRUE
"2020-12-05","LV",TRUE
"2020-12-06","LV",TRUE
"2020-12-07","LV",TRUE
"2020-12-08","LV",TRUE
"2020-12-09","LV",TRUE
"2020-12-10","LV",TRUE
"2020-12-11","LV",TRUE
"2020-12-12","LV",TRUE
"2020-12-13","LV",TRUE
"2020-12-14","LV",TRUE
"2020-12-15","LV",TRUE
"2020-12-16","LV",TRUE
"2020-12-17","LV",TRUE
"2020-12-18","LV",TRUE
"2020-12-19","LV",TRUE
"2020-12-20","LV",TRUE
"2020-12-21","LV",TRUE
"2020-12-22","LV",TRUE
"2020-12-23","LV",TRUE
"2020-12-24","LV",TRUE
"2020-12-25","LV",TRUE
"2020-12-26","LV",TRUE
"2020-12-27","LV",TRUE
"2020-12-28","LV",TRUE
"2020-12-29","LV",TRUE
"2020-12-30","LV",TRUE
"2020-12-31","LV",TRUE
"2021-01-01","LV",TRUE
"2021-01-02","LV",TRUE
"2020-08-01","MIA",TRUE
"2020-08-02","MIA",TRUE
"2020-08-03","MIA",TRUE
"2020-08-04","MIA",TRUE
"2020-08-05","MIA",TRUE
"2020-08-06","MIA",TRUE
"2020-08-07","MIA",TRUE
"2020-08-08","MIA",TRUE
"2020-08-09","MIA",TRUE
"2020-08-10","MIA",TRUE
"2020-08-11","MIA",TRUE
"2020-08-12","MIA",TRUE
"2020-08-13","MIA",TRUE
"2020-08-14","MIA",TRUE
"2020-08-15","MIA",TRUE
"2020-08-16","MIA",TRUE
"2020-08-17","MIA",TRUE
"2020-08-18","MIA",TRUE
"2020-08-19","MIA",TRUE
"2020-08-20","MIA",TRUE
"2020-08-21","MIA",TRUE
"2020-08-22","MIA",TRUE
"2020-08-23","MIA",TRUE
"2020-08-24","MIA",TRUE
"2020-08-25","MIA",TRUE
"2020-08-26","MIA",TRUE
"2020-08-27","MIA",TRUE
"2020-08-28","MIA",TRUE
"2020-08-29","MIA",TRUE
"2020-08-30","MIA",TRUE
"2020-08-31","MIA",TRUE
"2020-09-01","MIA",TRUE
"2020-09-02","MIA",TRUE
"2020-09-03","MIA",TRUE
"2020-09-04","MIA",TRUE
"2020-09-05","MIA",TRUE
"2020-09-06","MIA",TRUE
"2020-09-07","MIA",TRUE
"2020-09-08","MIA",TRUE
"2020-09-09","MIA",TRUE
"2020-09-10","MIA",TRUE
"2020-09-11","MIA",TRUE
"2020-09-12","MIA",TRUE
"2020-09-13","MIA",FALSE
"2020-09-14","MIA",TRUE
"2020-09-15","MIA",TRUE
"2020-09-16","MIA",TRUE
"2020-09-17","MIA",TRUE
"2020-09-18","MIA",TRUE
"2020-09-19","MIA",TRUE
"2020-09-20","MIA",FALSE
"2020-09-21","MIA",TRUE
"2020-09-22","MIA",TRUE
"2020-09-23","MIA",TRUE
"2020-09-24","MIA",FALSE
"2020-09-25","MIA",TRUE
"2020-09-26","MIA",TRUE
"2020-09-27","MIA",TRUE
"2020-09-28","MIA",TRUE
"2020-09-29","MIA",TRUE
"2020-09-30","MIA",TRUE
"2020-10-01","MIA",TRUE
"2020-10-02","MIA",TRUE
"2020-10-03","MIA",TRUE
"2020-10-04","MIA",FALSE
"2020-10-05","MIA",TRUE
"2020-10-06","MIA",TRUE
"2020-10-07","MIA",TRUE
"2020-10-08","MIA",TRUE
"2020-10-09","MIA",TRUE
"2020-10-10","MIA",TRUE
"2020-10-11","MIA",FALSE
"2020-10-12","MIA",TRUE
"2020-10-13","MIA",TRUE
"2020-10-14","MIA",TRUE
"2020-10-15","MIA",TRUE
"2020-10-16","MIA",TRUE
"2020-10-17","MIA",TRUE
"2020-10-18","MIA",TRUE
"2020-10-19","MIA",TRUE
"2020-10-20","MIA",TRUE
"2020-10-21","MIA",TRUE
"2020-10-22","MIA",TRUE
"2020-10-23","MIA",TRUE
"2020-10-24","MIA",TRUE
"2020-10-25","MIA",TRUE
"2020-10-26","MIA",TRUE
"2020-10-27","MIA",TRUE
"2020-10-28","MIA",TRUE
"2020-10-29","MIA",TRUE
"2020-10-30","MIA",TRUE
"2020-10-31","MIA",TRUE
"2020-11-01","MIA",TRUE
"2020-11-02","MIA",TRUE
"2020-11-03","MIA",TRUE
"2020-11-04","MIA",TRUE
"2020-11-05","MIA",TRUE
"2020-11-06","MIA",TRUE
"2020-11-07","MIA",TRUE
"2020-11-08","MIA",TRUE
"2020-11-09","MIA",TRUE
"2020-11-10","MIA",TRUE
"2020-11-11","MIA",TRUE
"2020-11-12","MIA",TRUE
"2020-11-13","MIA",TRUE
"2020-11-14","MIA",TRUE
"2020-11-15","MIA",TRUE
"2020-11-16","MIA",TRUE
"2020-11-17","MIA",TRUE
"2020-11-18","MIA",TRUE
"2020-11-19","MIA",TRUE
"2020-11-20","MIA",TRUE
"2020-11-21","MIA",TRUE
"2020-11-22","MIA",TRUE
"2020-11-23","MIA",TRUE
"2020-11-24","MIA",TRUE
"2020-11-25","MIA",TRUE
"2020-11-26","MIA",TRUE
"2020-11-27","MIA",TRUE
"2020-11-28","MIA",TRUE
"2020-11-29","MIA",TRUE
"2020-11-30","MIA",TRUE
"2020-12-01","MIA",TRUE
"2020-12-02","MIA",TRUE
"2020-12-03","MIA",TRUE
"2020-12-04","MIA",TRUE
"2020-12-05","MIA",TRUE
"2020-12-06","MIA",TRUE
"2020-12-07","MIA",TRUE
"2020-12-08","MIA",TRUE
"2020-12-09","MIA",TRUE
"2020-12-10","MIA",TRUE
"2020-12-11","MIA",TRUE
"2020-12-12","MIA",TRUE
"2020-12-13","MIA",TRUE
"2020-12-14","MIA",TRUE
"2020-12-15","MIA",TRUE
"2020-12-16","MIA",TRUE
"2020-12-17","MIA",TRUE
"2020-12-18","MIA",TRUE
"2020-12-19","MIA",TRUE
"2020-12-20","MIA",TRUE
"2020-12-21","MIA",TRUE
"2020-12-22","MIA",TRUE
"2020-12-23","MIA",TRUE
"2020-12-24","MIA",TRUE
"2020-12-25","MIA",TRUE
"2020-12-26","MIA",TRUE
"2020-12-27","MIA",TRUE
"2020-12-28","MIA",TRUE
"2020-12-29","MIA",TRUE
"2020-12-30","MIA",TRUE
"2020-12-31","MIA",TRUE
"2021-01-01","MIA",TRUE
"2021-01-02","MIA",TRUE
"2020-08-01","MIN",TRUE
"2020-08-02","MIN",TRUE
"2020-08-03","MIN",TRUE
"2020-08-04","MIN",TRUE
"2020-08-05","MIN",TRUE
"2020-08-06","MIN",TRUE
"2020-08-07","MIN",TRUE
"2020-08-08","MIN",TRUE
"2020-08-09","MIN",TRUE
"2020-08-10","MIN",TRUE
"2020-08-11","MIN",TRUE
"2020-08-12","MIN",TRUE
"2020-08-13","MIN",TRUE
"2020-08-14","MIN",TRUE
"2020-08-15","MIN",TRUE
"2020-08-16","MIN",TRUE
"2020-08-17","MIN",TRUE
"2020-08-18","MIN",TRUE
"2020-08-19","MIN",TRUE
"2020-08-20","MIN",TRUE
"2020-08-21","MIN",TRUE
"2020-08-22","MIN",TRUE
"2020-08-23","MIN",TRUE
"2020-08-24","MIN",TRUE
"2020-08-25","MIN",TRUE
"2020-08-26","MIN",TRUE
"2020-08-27","MIN",TRUE
"2020-08-28","MIN",TRUE
"2020-08-29","MIN",TRUE
"2020-08-30","MIN",TRUE
"2020-08-31","MIN",TRUE
"2020-09-01","MIN",TRUE
"2020-09-02","MIN",TRUE
"2020-09-03","MIN",TRUE
"2020-09-04","MIN",TRUE
"2020-09-05","MIN",TRUE
"2020-09-06","MIN",TRUE
"2020-09-07","MIN",TRUE
"2020-09-08","MIN",TRUE
"2020-09-09","MIN",TRUE
"2020-09-10","MIN",TRUE
"2020-09-11","MIN",TRUE
"2020-09-12","MIN",TRUE
"2020-09-13","MIN",FALSE
"2020-09-14","MIN",TRUE
"2020-09-15","MIN",TRUE
"2020-09-16","MIN",TRUE
"2020-09-17","MIN",TRUE
"2020-09-18","MIN",TRUE
"2020-09-19","MIN",TRUE
"2020-09-20","MIN",FALSE
"2020-09-21","MIN",TRUE
"2020-09-22","MIN",TRUE
"2020-09-23","MIN",TRUE
"2020-09-24","MIN",TRUE
"2020-09-25","MIN",TRUE
"2020-09-26","MIN",TRUE
"2020-09-27","MIN",FALSE
"2020-09-28","MIN",TRUE
"2020-09-29","MIN",TRUE
"2020-09-30","MIN",TRUE
"2020-10-01","MIN",TRUE
"2020-10-02","MIN",TRUE
"2020-10-03","MIN",TRUE
"2020-10-04","MIN",FALSE
"2020-10-05","MIN",TRUE
"2020-10-06","MIN",TRUE
"2020-10-07","MIN",TRUE
"2020-10-08","MIN",TRUE
"2020-10-09","MIN",TRUE
"2020-10-10","MIN",TRUE
"2020-10-11","MIN",FALSE
"2020-10-12","MIN",TRUE
"2020-10-13","MIN",TRUE
"2020-10-14","MIN",TRUE
"2020-10-15","MIN",TRUE
"2020-10-16","MIN",TRUE
"2020-10-17","MIN",TRUE
"2020-10-18","MIN",TRUE
"2020-10-19","MIN",TRUE
"2020-10-20","MIN",TRUE
"2020-10-21","MIN",TRUE
"2020-10-22","MIN",TRUE
"2020-10-23","MIN",TRUE
"2020-10-24","MIN",TRUE
"2020-10-25","MIN",TRUE
"2020-10-26","MIN",TRUE
"2020-10-27","MIN",TRUE
"2020-10-28","MIN",TRUE
"2020-10-29","MIN",TRUE
"2020-10-30","MIN",TRUE
"2020-10-31","MIN",TRUE
"2020-11-01","MIN",TRUE
"2020-11-02","MIN",TRUE
"2020-11-03","MIN",TRUE
"2020-11-04","MIN",TRUE
"2020-11-05","MIN",TRUE
"2020-11-06","MIN",TRUE
"2020-11-07","MIN",TRUE
"2020-11-08","MIN",TRUE
"2020-11-09","MIN",TRUE
"2020-11-10","MIN",TRUE
"2020-11-11","MIN",TRUE
"2020-11-12","MIN",TRUE
"2020-11-13","MIN",TRUE
"2020-11-14","MIN",TRUE
"2020-11-15","MIN",TRUE
"2020-11-16","MIN",TRUE
"2020-11-17","MIN",TRUE
"2020-11-18","MIN",TRUE
"2020-11-19","MIN",TRUE
"2020-11-20","MIN",TRUE
"2020-11-21","MIN",TRUE
"2020-11-22","MIN",TRUE
"2020-11-23","MIN",TRUE
"2020-11-24","MIN",TRUE
"2020-11-25","MIN",TRUE
"2020-11-26","MIN",TRUE
"2020-11-27","MIN",TRUE
"2020-11-28","MIN",TRUE
"2020-11-29","MIN",TRUE
"2020-11-30","MIN",TRUE
"2020-12-01","MIN",TRUE
"2020-12-02","MIN",TRUE
"2020-12-03","MIN",TRUE
"2020-12-04","MIN",TRUE
"2020-12-05","MIN",TRUE
"2020-12-06","MIN",TRUE
"2020-12-07","MIN",TRUE
"2020-12-08","MIN",TRUE
"2020-12-09","MIN",TRUE
"2020-12-10","MIN",TRUE
"2020-12-11","MIN",TRUE
"2020-12-12","MIN",TRUE
"2020-12-13","MIN",TRUE
"2020-12-14","MIN",TRUE
"2020-12-15","MIN",TRUE
"2020-12-16","MIN",TRUE
"2020-12-17","MIN",TRUE
"2020-12-18","MIN",TRUE
"2020-12-19","MIN",TRUE
"2020-12-20","MIN",TRUE
"2020-12-21","MIN",TRUE
"2020-12-22","MIN",TRUE
"2020-12-23","MIN",TRUE
"2020-12-24","MIN",TRUE
"2020-12-25","MIN",TRUE
"2020-12-26","MIN",TRUE
"2020-12-27","MIN",TRUE
"2020-12-28","MIN",TRUE
"2020-12-29","MIN",TRUE
"2020-12-30","MIN",TRUE
"2020-12-31","MIN",TRUE
"2021-01-01","MIN",TRUE
"2021-01-02","MIN",TRUE
"2020-08-01","NE",TRUE
"2020-08-02","NE",TRUE
"2020-08-03","NE",TRUE
"2020-08-04","NE",TRUE
"2020-08-05","NE",TRUE
"2020-08-06","NE",TRUE
"2020-08-07","NE",TRUE
"2020-08-08","NE",TRUE
"2020-08-09","NE",TRUE
"2020-08-10","NE",TRUE
"2020-08-11","NE",TRUE
"2020-08-12","NE",TRUE
"2020-08-13","NE",TRUE
"2020-08-14","NE",TRUE
"2020-08-15","NE",TRUE
"2020-08-16","NE",TRUE
"2020-08-17","NE",TRUE
"2020-08-18","NE",TRUE
"2020-08-19","NE",TRUE
"2020-08-20","NE",TRUE
"2020-08-21","NE",TRUE
"2020-08-22","NE",TRUE
"2020-08-23","NE",TRUE
"2020-08-24","NE",TRUE
"2020-08-25","NE",TRUE
"2020-08-26","NE",TRUE
"2020-08-27","NE",TRUE
"2020-08-28","NE",TRUE
"2020-08-29","NE",TRUE
"2020-08-30","NE",TRUE
"2020-08-31","NE",TRUE
"2020-09-01","NE",TRUE
"2020-09-02","NE",TRUE
"2020-09-03","NE",TRUE
"2020-09-04","NE",TRUE
"2020-09-05","NE",TRUE
"2020-09-06","NE",TRUE
"2020-09-07","NE",TRUE
"2020-09-08","NE",TRUE
"2020-09-09","NE",TRUE
"2020-09-10","NE",TRUE
"2020-09-11","NE",TRUE
"2020-09-12","NE",TRUE
"2020-09-13","NE",FALSE
"2020-09-14","NE",TRUE
"2020-09-15","NE",TRUE
"2020-09-16","NE",TRUE
"2020-09-17","NE",TRUE
"2020-09-18","NE",TRUE
"2020-09-19","NE",TRUE
"2020-09-20","NE",FALSE
"2020-09-21","NE",TRUE
"2020-09-22","NE",TRUE
"2020-09-23","NE",TRUE
"2020-09-24","NE",TRUE
"2020-09-25","NE",TRUE
"2020-09-26","NE",TRUE
"2020-09-27","NE",FALSE
"2020-09-28","NE",TRUE
"2020-09-29","NE",TRUE
"2020-09-30","NE",TRUE
"2020-10-01","NE",TRUE
"2020-10-02","NE",TRUE
"2020-10-03","NE",TRUE
"2020-10-04","NE",TRUE
"2020-10-05","NE",FALSE
"2020-10-06","NE",TRUE
"2020-10-07","NE",TRUE
"2020-10-08","NE",TRUE
"2020-10-09","NE",TRUE
"2020-10-10","NE",TRUE
"2020-10-11","NE",TRUE
"2020-10-12","NE",TRUE
"2020-10-13","NE",TRUE
"2020-10-14","NE",TRUE
"2020-10-15","NE",TRUE
"2020-10-16","NE",TRUE
"2020-10-17","NE",TRUE
"2020-10-18","NE",TRUE
"2020-10-19","NE",TRUE
"2020-10-20","NE",TRUE
